Zbar1,Zbar2,Zbar3,ZbarX12,ZbarX22,ZbarX32,X1,y,y_pred
0.4998000000000003,0.5000000000000002,0.0002,0.5177514933292974,0.5179586768000173,0.00020718347072000684,-1.287288113629406,-2.2723842190539125,-2.0719685059119417
0.49980000000000036,0.5002000000000002,0.0,-0.34954535772902273,-0.3498251059144801,-0.0,-1.287288113629406,-2.1549835400419903,-2.0816688512938457
0.7018000000000002,0.29820000000000024,0.0,0.5008632675930242,0.21282049928218855,0.0,-1.287288113629406,-2.526595108185833,-2.2728881192870745
0.5300000000000009,0.4699999999999996,0.0,0.44955673554204717,0.39866352019766343,0.0,-1.287288113629406,-2.528500090768426,-2.102408596747813
0.32770000000000027,0.6722000000000006,0.0001,-0.21972146278777072,-0.4507072544581614,-6.704957668226138e-5,-1.287288113629406,-1.8793817522889493,-1.906847888972612
0.3788000000000005,0.6211999999999992,0.0,-0.41896543302391304,-0.6870679170920119,-0.0,-1.287288113629406,-1.9215379693498165,-1.9600091874044154
0.19800000000000015,0.7929000000000008,0.009100000000000002,0.2733477697765416,1.0946335689687874,0.012562953055386503,-1.1704675392587045,-1.2298418930120394,-1.5616304984234737
0.41749999999999965,0.5731000000000002,0.009399999999999997,0.4589434893797766,0.6299892545234737,0.01033309892256264,-1.1704675392587045,-1.8944239215492926,-1.7770552976062364
0.2882000000000005,0.7117999999999995,0.0,-0.46596765656931555,-1.1508528034213672,-0.0,-1.287288113629406,-1.7811791180225123,-1.8678743650047243
0.41879999999999973,0.581100000000001,0.0001,0.4898344573351417,0.6796628537665986,0.00011696142725289925,-1.287288113629406,-2.5791384481708093,-1.9917966277385828
0.4091999999999997,0.5816000000000011,0.009199999999999998,-0.6103429291493754,-0.867486431068616,-0.013722275044414117,-1.1704675392587045,-1.428801309886201,-1.7789560861896598
0.4080999999999996,0.5828000000000009,0.009099999999999999,-0.6172379514659969,-0.8814660086115753,-0.013763453463221212,-1.1704675392587045,-1.7560493555489796,-1.7777100542503517
0.21760000000000002,0.7730000000000009,0.0094,0.0640771298386424,0.22762693642128046,0.0027680377779560595,-1.1704675392587045,-0.9234939938641595,-1.5813366821753578
0.5897000000000007,0.41019999999999956,0.0001,0.1928429129737478,0.13414306071194027,3.270186755532434e-5,-1.287288113629406,-2.035304724932911,-2.165373186305266
0.720499999999999,0.27019999999999994,0.009300000000000001,0.38592404237682876,0.14472821131189348,0.00498139291339974,-1.287288113629406,-2.2757347625083613,-2.3110024465093013
0.7020000000000003,0.2978000000000003,0.0002,0.5237491407498922,0.22218304005031053,0.00014921627941592367,-1.287288113629406,-2.054302773429647,-2.273144087188285
0.36879999999999974,0.6228999999999992,0.008300000000000005,0.3669253350006689,0.6197337070822031,0.008257809871218968,-1.287288113629406,-2.243721758099856,-1.959109106123041
0.6399999999999996,0.35050000000000026,0.0095,1.040304029368794,0.5697290035840044,0.015442012935943045,-1.287288113629406,-2.4461683856444942,-2.222018578561083
0.4876000000000006,0.5122999999999995,0.0001,-0.04986472871078659,-0.05239069015286284,-1.0226564542819224e-5,-1.287288113629406,-2.1500820677870522,-2.0661406061149963
0.7736000000000012,0.20829999999999985,0.018099999999999995,0.47642010506571897,0.12828116324352254,0.011146850958750643,-1.1704675392587045,-1.9862725640787795,-2.148020462402953
0.49780000000000035,0.5021000000000002,0.0001,0.45491450913337117,0.45884406395312494,9.13849958082304e-5,-1.287288113629406,-2.0405279638780063,-2.0705206246202748
0.5393000000000003,0.4605999999999994,0.0001,-0.6065721781286303,-0.5180551552865688,-0.0001124739807395939,-1.287288113629406,-2.3807997383898454,-2.1248352642465975
0.34660000000000035,0.6446999999999996,0.008700000000000003,-0.135837851038059,-0.2526678088985473,-0.003409663312265183,-1.287288113629406,-1.9057327110235212,-1.941852459850253
0.4789000000000007,0.5115999999999997,0.009499999999999998,-0.16552767365652915,-0.17683014792791846,-0.0032835934427584553,-1.1704675392587045,-1.4991334585095806,-1.845271108108759
0.4501000000000002,0.5314000000000006,0.018499999999999992,0.4155672370176751,0.49062970395732663,0.01708063515846919,-1.1704675392587045,-1.7140422113094091,-1.8272245935628852
0.3072999999999998,0.6926000000000008,0.0001,-0.7242584243189044,-1.6323507474236059,-0.00023568448562281318,-1.287288113629406,-1.9110778745855215,-1.8891956941974724
0.5914000000000006,0.4005000000000001,0.008100000000000007,0.7923187334422354,0.5365634980446652,0.010851846027869639,-1.287288113629406,-1.9902489516013027,-2.174513303854847
0.7106999999999996,0.2892000000000005,0.0001,-0.43111512515835926,-0.17543055325143914,-6.066063390437028e-5,-1.287288113629406,-2.3393254599791176,-2.2953079668302614
0.46979999999999955,0.5201999999999997,0.009999999999999995,-0.28152294589813254,-0.31172464124352617,-0.005992399870117767,-1.287288113629406,-1.8374404149122088,-2.0699017257113868
0.6940000000000007,0.2898000000000004,0.016200000000000006,0.45602728211951155,0.19042753077555402,0.010645017248322884,-1.1704675392587045,-2.0428655351701437,-2.0652243442603497
0.40839999999999965,0.5721,0.01949999999999999,0.12533103948790392,0.17556779552162072,0.005984219564187383,-1.287288113629406,-2.308985767298793,-2.0221866339241705
0.2971000000000004,0.7029000000000002,0.0,0.24430372943880455,0.5779908832801599,0.0,-1.287288113629406,-1.703062901713579,-1.873163484158265
0.5918000000000005,0.39880000000000027,0.009399999999999997,-0.0011520636736860105,-0.0007763484168063211,-1.8299085050098825e-5,-1.287288113629406,-2.3335078107483813,-2.1878520220631383
0.6502999999999993,0.33000000000000046,0.01969999999999999,-0.269264844647492,-0.13664062545543992,-0.008157031277188366,-1.287288113629406,-2.107987279104917,-2.269999289081912
0.7926000000000009,0.2073999999999998,0.0,0.37257934950486093,0.09749300667084028,0.0,-1.287288113629406,-2.2357114296106513,-2.3654259707876806
0.27740000000000015,0.7133999999999995,0.0092,-0.017408581521662032,-0.04477030301929948,-0.000577357426096938,-1.1704675392587045,-1.874324231541289,-1.6409716604180589
0.8002000000000006,0.1997000000000001,0.0001,0.7442672231870008,0.18574127027048742,9.301015036078484e-5,-1.287288113629406,-2.2165294994757656,-2.36762246282252
0.569,0.4310000000000008,0.0,-0.025452544893596718,-0.019279519945764864,-0.0,-1.287288113629406,-1.7948095717750243,-2.147272101792752
0.4288000000000006,0.5530000000000002,0.018199999999999997,0.2078644694227309,0.2680714822545943,0.00882260574508791,-1.1704675392587045,-2.1012482959514087,-1.8076917542674997
0.6419999999999999,0.3302000000000002,0.027800000000000033,0.2947419777380812,0.15159470568397895,0.012762970375574249,-1.1704675392587045,-2.339890604923383,-2.037803580888103
0.5609000000000001,0.4209999999999997,0.018099999999999995,0.6140662439891131,0.4609054888918104,0.01981565166019423,-1.1704675392587045,-1.9815036732129043,-1.934126606438978
0.20659999999999987,0.7934000000000008,0.0,-0.40059522126567776,-1.5383942330696478,-0.0,-1.287288113629406,-1.6398830971678662,-1.7832870919956543
0.5009000000000002,0.48110000000000097,0.01799999999999999,-0.2560631249119587,-0.2459412445500969,-0.009201709419874731,-1.1704675392587045,-1.9480623124678602,-1.8848090441274437
